persona_id,age,employment_type,city_tier,total_income,monthly_expenses,expense_to_income_ratio,monthly_cashflow,savings_rate,current_savings,has_emergency_fund,emergency_fund_months,has_kpr,has_vehicle_credit,pinjol_active,total_debt,debt_to_income_ratio,credit_card_utilization,paylater_usage_history,financial_literacy_score,impulse_spending_tendency,item_price,available_cash,paylater_interest_rate,paylater_tenor_months,paylater_monthly_burden,item_to_income_ratio,slik_ojk_status,label_whatif
10,30,contract,tier_1,4798000.0,3824000.0,0.797,974000.0,0.203,2512000.0,0,0.7,0,1,0,25338230.90917047,5.281,0.3419,good,40.0,medium,5652000.0,257000.0,0.039,1,5872000.0,1.178,Kol-1,dont_buy
3,22,contract,tier_3,4313000.0,3066000.0,0.7109,1247000.0,0.2891,13946000.0,1,4.5,0,0,0,0.0,0.0,0.0,good,56.0,medium,1593000.0,5703000.0,0.028,6,310000.0,0.3693,Kol-1,just_buy
10,60,contract,tier_1,5634000.0,4368000.0,0.7753,1266000.0,0.2247,7893000.0,0,1.8,0,1,0,24063163.583987154,4.2711,0.5667,never,44.0,medium,3988000.0,1895000.0,0.033,3,1461000.0,0.7078,Kol-1,buy_careful
3,37,contract,tier_1,5167000.0,3725000.0,0.7209,1442000.0,0.2791,5613000.0,0,1.5,0,0,0,0.0,0.0,0.0,never,58.0,medium,1781000.0,2521000.0,0.039,1,1850000.0,0.3447,Kol-1,dont_buy
5,33,permanent,tier_1,13247000.0,7612000.0,0.5746,5635000.0,0.4254,55191000.0,1,7.3,1,0,0,346925922.0532528,26.189,0.036,good,33.0,low,534000.0,25179000.0,0.036,3,197000.0,0.0403,Kol-1,just_buy
7,20,contract,tier_3,3640000.0,2662000.0,0.7313,978000.0,0.2687,10353000.0,1,3.9,0,1,0,26010570.77181524,7.1458,0.0,good,50.0,medium,4576000.0,5882000.0,0.023,6,868000.0,1.2571,Kol-1,dont_buy
2,21,freelance,tier_1,11709000.0,8206000.0,0.7008,3503000.0,0.2992,25962000.0,1,3.2,0,1,2,32542364.475352053,2.7793,0.0,problematic,58.0,medium,1175000.0,9902000.0,0.038,12,143000.0,0.1004,Kol-4,dont_buy
3,30,permanent,tier_2,7904000.0,5847000.0,0.7398,2057000.0,0.2602,14348000.0,0,2.5,0,0,2,6044287.979964277,0.7647,0.5834,good,39.0,medium,341000.0,2709000.0,0.029,6,67000.0,0.0431,Kol-2,buy_careful
6,43,permanent,tier_2,7007000.0,4714000.0,0.6728,2293000.0,0.3272,14317000.0,1,3.0,1,0,0,343654381.7790762,49.0444,0.0,never,64.0,high,577000.0,6447000.0,0.023,6,109000.0,0.0823,Kol-1,buy_careful
10,32,permanent,tier_2,5341000.0,3946000.0,0.7388,1395000.0,0.2612,12761000.0,1,3.2,0,0,0,0.0,0.0,0.0,good,63.0,high,2955000.0,2342000.0,0.022,3,1050000.0,0.5533,Kol-1,buy_careful
9,25,freelance,tier_1,7779000.0,5204000.0,0.669,2575000.0,0.331,6227000.0,0,1.2,0,0,1,1143095.263461569,0.1469,0.4854,good,49.0,medium,4682000.0,2417000.0,0.036,6,949000.0,0.6019,Kol-2,buy_careful
1,40,freelance,tier_2,6588000.0,4941000.0,0.75,1647000.0,0.25,4653000.0,0,0.9,0,0,0,0.0,0.0,0.0,good,65.0,high,3333000.0,1152000.0,0.039,6,685000.0,0.5059,Kol-1,buy_careful
7,21,permanent,tier_2,3824000.0,2887000.0,0.755,937000.0,0.245,9006000.0,1,3.1,0,0,0,0.0,0.0,0.0,never,44.0,low,1535000.0,1867000.0,0.037,1,1592000.0,0.4014,Kol-1,dont_buy
2,22,permanent,tier_1,8381000.0,5007000.0,0.5974,3374000.0,0.4026,8050000.0,0,1.6,0,0,0,0.0,0.0,0.0,never,73.0,high,8877000.0,2147000.0,0.026,6,1710000.0,1.0592,Kol-1,buy_careful
2,43,contract,tier_3,4117000.0,3321000.0,0.8067,796000.0,0.1933,1689000.0,0,0.5,0,0,0,0.0,0.0,0.1088,never,41.0,medium,2929000.0,820000.0,0.036,12,350000.0,0.7114,Kol-1,just_buy
3,49,contract,tier_2,4439000.0,3400000.0,0.7659,1039000.0,0.2341,8037000.0,0,2.4,0,0,4,13710554.659852654,3.0887,0.0,problematic,50.0,high,2310000.0,3801000.0,0.023,6,438000.0,0.5204,Kol-3,dont_buy
9,30,contract,tier_2,6453000.0,5336000.0,0.8269,1117000.0,0.1731,11242000.0,0,2.1,0,0,1,2253513.44531132,0.3492,0.0,problematic,54.0,low,682000.0,1982000.0,0.03,12,77000.0,0.1057,Kol-2,buy_careful
7,40,contract,tier_1,6667000.0,5054000.0,0.7581,1613000.0,0.2419,18361000.0,1,3.6,0,0,0,0.0,0.0,0.0,good,38.0,high,13451000.0,8560000.0,0.029,12,1511000.0,2.0175,Kol-1,just_buy
10,27,freelance,tier_1,18018000.0,9161000.0,0.5084,8857000.0,0.4916,79764000.0,1,8.7,0,0,0,0.0,0.0,0.0,good,53.0,low,5630000.0,18476000.0,0.026,6,1085000.0,0.3125,Kol-1,just_buy
1,21,not_working,tier_2,595655.9450188183,496000.0,0.8327,99655.94501881825,0.1673,233000.0,0,0.5,0,0,0,0.0,0.0,0.0,good,67.0,medium,1376000.0,56000.0,0.037,12,166000.0,2.3101,Kol-1,buy_careful
1,20,permanent,tier_1,14735000.0,9501000.0,0.6448,5234000.0,0.3552,27501000.0,0,2.9,0,0,0,0.0,0.0,0.0,never,35.0,medium,3408000.0,15274000.0,0.039,1,3541000.0,0.2313,Kol-1,just_buy
9,32,freelance,tier_3,2169000.0,1791000.0,0.8257,378000.0,0.1743,2405000.0,0,1.3,0,1,1,27689708.03192227,12.7661,0.4545,never,50.0,high,3122000.0,1324000.0,0.038,1,3241000.0,1.4394,Kol-1,dont_buy
9,25,permanent,tier_3,2543000.0,2277000.0,0.8954,266000.0,0.1046,1141000.0,0,0.5,0,0,0,0.0,0.0,0.0,never,53.0,medium,12279000.0,199000.0,0.031,3,4474000.0,4.8285,Kol-1,dont_buy
2,33,contract,tier_2,4303000.0,3731000.0,0.8671,572000.0,0.1329,6533000.0,0,1.8,0,0,0,0.0,0.0,0.2086,good,35.0,low,4048000.0,2990000.0,0.033,6,808000.0,0.9407,Kol-1,dont_buy
8,22,permanent,tier_2,3525000.0,2525000.0,0.7163,1000000.0,0.2837,7423000.0,0,2.9,0,1,2,31273918.22571335,8.872,0.0,problematic,37.0,low,3801000.0,1579000.0,0.033,1,3926000.0,1.0783,Kol-5,dont_buy
10,32,permanent,tier_2,7374000.0,5168000.0,0.7008,2206000.0,0.2992,4921000.0,0,1.0,0,1,0,20160468.966425568,2.734,0.0,good,51.0,medium,2540000.0,1305000.0,0.04,1,2642000.0,0.3445,Kol-1,dont_buy
8,27,freelance,tier_3,2848000.0,2393000.0,0.8402,455000.0,0.1598,4461000.0,0,1.9,0,1,0,24345218.80163339,8.5482,0.8702,never,63.0,low,2564000.0,860000.0,0.039,12,314000.0,0.9003,Kol-1,buy_careful
8,59,contract,tier_2,5251000.0,3796000.0,0.7229,1455000.0,0.2771,4574000.0,0,1.2,0,1,0,19071088.904056735,3.6319,0.0,problematic,48.0,medium,1620000.0,1057000.0,0.033,6,323000.0,0.3085,Kol-2,buy_careful
5,28,permanent,tier_2,6719000.0,5818000.0,0.8659,901000.0,0.1341,8481000.0,0,1.5,0,1,0,20466561.209968798,3.0461,0.0,never,37.0,low,1296000.0,2555000.0,0.022,1,1325000.0,0.1929,Kol-1,dont_buy
2,31,freelance,tier_3,2416000.0,2096000.0,0.8675,320000.0,0.1325,657000.0,0,0.3,0,1,0,17255176.096542988,7.142,0.427,never,39.0,low,15111000.0,346000.0,0.035,3,5566000.0,6.2546,Kol-1,dont_buy
6,22,permanent,tier_2,4518000.0,3859000.0,0.8541,659000.0,0.1459,2408000.0,0,0.6,0,1,0,23906846.300902225,5.2915,0.0,never,37.0,low,1910000.0,552000.0,0.025,6,366000.0,0.4228,Kol-1,just_buy
8,56,not_working,tier_2,941933.1004621012,837000.0,0.8886,104933.10046210117,0.1114,904000.0,0,1.1,0,0,0,0.0,0.0,0.0,never,47.0,high,4024000.0,492000.0,0.027,3,1450000.0,4.2721,Kol-1,dont_buy
6,26,permanent,tier_2,6333000.0,4862000.0,0.7677,1471000.0,0.2323,13902000.0,0,2.9,0,0,0,0.0,0.0,0.291,good,67.0,low,3581000.0,6598000.0,0.031,12,409000.0,0.5655,Kol-1,just_buy
2,20,permanent,tier_1,12816000.0,7945000.0,0.6199,4871000.0,0.3801,53306000.0,1,6.7,0,1,0,29739391.796464376,2.3205,0.1797,good,22.0,low,4451000.0,31492000.0,0.021,3,1577000.0,0.3473,Kol-1,just_buy
6,33,permanent,tier_1,8803000.0,6511000.0,0.7396,2292000.0,0.2604,26056000.0,1,4.0,1,1,1,190679472.14430615,21.6607,0.0,problematic,41.0,low,15979000.0,10040000.0,0.037,3,5918000.0,1.8152,Kol-3,dont_buy
3,23,not_working,tier_2,1334429.471247146,1104000.0,0.8273,230429.4712471459,0.1727,1907000.0,0,1.7,0,0,0,0.0,0.0,0.0,good,34.0,low,5986000.0,671000.0,0.037,3,2217000.0,4.4858,Kol-1,dont_buy
3,30,permanent,tier_2,5102000.0,3953000.0,0.7748,1149000.0,0.2252,9559000.0,0,2.4,0,0,0,0.0,0.0,0.2645,never,54.0,medium,2829000.0,4364000.0,0.038,3,1051000.0,0.5545,Kol-1,buy_careful
3,20,not_working,tier_1,1156822.9640855016,1094000.0,0.9457,62822.96408550162,0.0543,682000.0,0,0.6,0,0,0,0.0,0.0,0.2466,never,82.0,medium,6218000.0,385000.0,0.028,1,6392000.0,5.3751,Kol-1,buy_careful
5,43,freelance,tier_2,9341000.0,5875000.0,0.6289,3466000.0,0.3711,11685000.0,0,2.0,0,1,0,17393052.618869558,1.862,0.1767,never,66.0,high,3801000.0,5000000.0,0.032,12,438000.0,0.4069,Kol-1,buy_careful
2,34,contract,tier_2,5209000.0,3720000.0,0.7141,1489000.0,0.2859,12368000.0,1,3.3,0,1,0,19576657.27542735,3.7582,0.0,good,43.0,medium,2873000.0,3768000.0,0.026,1,2948000.0,0.5515,Kol-1,dont_buy
8,36,permanent,tier_1,14086000.0,8919000.0,0.6332,5167000.0,0.3668,46367000.0,1,5.2,0,0,1,2894137.56573822,0.2055,0.0,problematic,21.0,low,3393000.0,5008000.0,0.033,1,3505000.0,0.2409,Kol-4,dont_buy
6,24,contract,tier_3,2894000.0,2631000.0,0.9091,263000.0,0.0909,2620000.0,0,1.0,0,1,0,28998051.60493219,10.0201,0.0,good,59.0,medium,1167000.0,615000.0,0.024,3,417000.0,0.4032,Kol-1,buy_careful
6,18,permanent,tier_2,7425000.0,4534000.0,0.6106,2891000.0,0.3894,27295000.0,1,6.0,0,1,0,27469364.78803161,3.6996,0.0,never,31.0,low,3861000.0,3311000.0,0.031,6,763000.0,0.52,Kol-1,just_buy
9,22,contract,tier_2,6392000.0,5337000.0,0.8349,1055000.0,0.1651,5774000.0,0,1.1,0,1,2,29170475.31507533,4.5636,0.2548,problematic,32.0,medium,846000.0,2308000.0,0.037,12,102000.0,0.1324,Kol-3,dont_buy
2,26,contract,tier_1,11890000.0,5954000.0,0.5008,5936000.0,0.4992,22049000.0,1,3.7,0,1,0,28940649.432761423,2.434,0.0,good,82.0,high,696000.0,8939000.0,0.037,3,258000.0,0.0585,Kol-1,buy_careful
7,36,permanent,tier_1,6029000.0,5271000.0,0.8743,758000.0,0.1257,2192000.0,0,0.4,0,1,4,26514309.164840486,4.3978,0.009,problematic,42.0,high,4929000.0,1230000.0,0.038,3,1830000.0,0.8175,Kol-3,dont_buy
6,41,freelance,tier_2,8267000.0,4344000.0,0.5255,3923000.0,0.4745,40994000.0,1,9.4,0,0,1,3355683.2328884164,0.4059,0.0,good,58.0,medium,11822000.0,19071000.0,0.022,6,2230000.0,1.43,Kol-1,dont_buy
7,18,contract,tier_2,3676000.0,2882000.0,0.784,794000.0,0.216,3439000.0,0,1.2,0,1,2,28071190.109271456,7.6363,0.3044,problematic,76.0,high,2473000.0,1792000.0,0.027,12,273000.0,0.6727,Kol-2,dont_buy
5,20,permanent,tier_1,5423000.0,3929000.0,0.7245,1494000.0,0.2755,9452000.0,0,2.4,0,0,0,0.0,0.0,0.0,never,36.0,high,2658000.0,2342000.0,0.04,3,992000.0,0.4901,Kol-1,buy_careful
1,38,freelance,tier_1,7716000.0,4396000.0,0.5697,3320000.0,0.4303,19418000.0,1,4.4,1,0,0,266896520.38765952,34.59,0.0,never,69.0,high,9913000.0,7478000.0,0.027,6,1920000.0,1.2847,Kol-1,dont_buy
6,32,not_working,tier_3,1426354.601942229,1273000.0,0.8925,153354.60194222908,0.1075,1672000.0,0,1.3,0,0,0,0.0,0.0,0.0,good,63.0,low,914000.0,684000.0,0.039,12,112000.0,0.6408,Kol-1,buy_careful
2,32,contract,tier_1,7640000.0,4776000.0,0.6251,2864000.0,0.3749,30714000.0,1,6.4,0,0,0,0.0,0.0,0.3082,good,31.0,medium,1133000.0,3996000.0,0.038,12,137000.0,0.1483,Kol-1,just_buy
9,27,freelance,tier_2,5673000.0,4904000.0,0.8644,769000.0,0.1356,2949000.0,0,0.6,0,0,0,0.0,0.0,0.2598,good,53.0,low,4260000.0,978000.0,0.026,6,821000.0,0.7509,Kol-1,buy_careful
10,29,permanent,tier_2,8409000.0,4584000.0,0.5451,3825000.0,0.4549,39011000.0,1,8.5,0,0,0,0.0,0.0,0.3564,never,52.0,high,744000.0,12696000.0,0.036,1,771000.0,0.0885,Kol-1,buy_careful
6,40,not_working,tier_3,1343765.7199012483,1144000.0,0.8513,199765.71990124835,0.1487,979000.0,0,0.9,0,0,0,0.0,0.0,0.5839,good,53.0,low,3406000.0,416000.0,0.025,3,1220000.0,2.5347,Kol-1,dont_buy
3,30,not_working,tier_2,1312609.7047080738,1218000.0,0.9279,94609.70470807375,0.0721,949000.0,0,0.8,0,0,0,0.0,0.0,0.0,good,35.0,medium,665000.0,246000.0,0.034,1,688000.0,0.5066,Kol-1,dont_buy
5,19,permanent,tier_2,3722000.0,2754000.0,0.7399,968000.0,0.2601,7979000.0,0,2.9,0,1,0,19592883.469422344,5.2641,0.0,never,43.0,medium,971000.0,3273000.0,0.024,12,104000.0,0.2609,Kol-1,just_buy
5,45,contract,tier_2,3455000.0,2455000.0,0.7106,1000000.0,0.2894,2749000.0,0,1.1,0,1,0,22770135.19893555,6.5905,0.0,never,49.0,high,3617000.0,416000.0,0.038,1,3754000.0,1.0469,Kol-1,dont_buy
3,19,freelance,tier_2,6115000.0,4916000.0,0.8039,1199000.0,0.1961,9358000.0,0,1.9,0,0,0,0.0,0.0,0.0,good,50.0,low,3239000.0,5511000.0,0.039,1,3365000.0,0.5297,Kol-1,dont_buy
1,33,not_working,tier_3,827074.2407247307,714000.0,0.8633,113074.24072473065,0.1367,1293000.0,0,1.8,0,0,0,0.0,0.0,0.0,good,58.0,medium,4741000.0,437000.0,0.031,12,542000.0,5.7323,Kol-1,dont_buy
6,30,permanent,tier_1,13196000.0,9778000.0,0.741,3418000.0,0.259,20976000.0,0,2.1,0,0,2,6296902.0068960255,0.4772,0.3909,problematic,26.0,medium,15434000.0,6364000.0,0.036,12,1842000.0,1.1696,Kol-4,dont_buy
1,35,permanent,tier_3,2294000.0,2025000.0,0.8827,269000.0,0.1173,2337000.0,0,1.2,0,0,0,0.0,0.0,0.3388,never,45.0,medium,597000.0,1086000.0,0.037,12,72000.0,0.2602,Kol-1,buy_careful
6,39,freelance,tier_2,4097000.0,3506000.0,0.8557,591000.0,0.1443,1951000.0,0,0.6,0,0,3,3158158.1395585453,0.7708,0.0,problematic,70.0,medium,1678000.0,494000.0,0.036,12,200000.0,0.4096,Kol-3,dont_buy
5,36,freelance,tier_3,3009000.0,2109000.0,0.7009,900000.0,0.2991,4769000.0,0,2.3,0,0,0,0.0,0.0,0.0,good,49.0,medium,4778000.0,1956000.0,0.026,12,522000.0,1.5879,Kol-2,buy_careful
10,18,contract,tier_1,7899000.0,4607000.0,0.5832,3292000.0,0.4168,23537000.0,1,5.1,0,0,2,6098416.766879977,0.772,0.0,problematic,53.0,medium,1408000.0,3963000.0,0.033,6,281000.0,0.1783,Kol-2,buy_careful
2,54,contract,tier_2,7501000.0,3755000.0,0.5006,3746000.0,0.4994,37609000.0,1,10.0,0,1,0,23297189.64965728,3.1059,0.0,never,79.0,medium,3616000.0,22065000.0,0.027,1,3714000.0,0.4821,Kol-1,dont_buy
8,37,contract,tier_2,5308000.0,4010000.0,0.7555,1298000.0,0.2445,11999000.0,0,3.0,0,0,1,3443554.0632946007,0.6487,0.0,good,52.0,medium,15834000.0,4189000.0,0.034,1,16372000.0,2.983,Kol-1,dont_buy
3,31,permanent,tier_3,2734000.0,2205000.0,0.8065,529000.0,0.1935,4987000.0,0,2.3,0,1,1,22786440.56671876,8.3345,0.0,never,29.0,high,11296000.0,1831000.0,0.026,3,4059000.0,4.1317,Kol-1,dont_buy
8,27,permanent,tier_3,4844000.0,3533000.0,0.7294,1311000.0,0.2706,13198000.0,1,3.7,0,1,0,29467400.32264979,6.0833,0.0,never,75.0,low,556000.0,6426000.0,0.032,12,64000.0,0.1148,Kol-1,just_buy
5,44,permanent,tier_2,6938000.0,5962000.0,0.8593,976000.0,0.1407,2232000.0,0,0.4,0,0,0,0.0,0.0,0.0,good,62.0,low,612000.0,1116000.0,0.027,6,119000.0,0.0882,Kol-1,buy_careful
10,29,permanent,tier_3,3372000.0,2462000.0,0.7301,910000.0,0.2699,6477000.0,0,2.6,0,0,0,0.0,0.0,0.0,good,33.0,medium,2367000.0,2561000.0,0.026,12,259000.0,0.702,Kol-1,just_buy
8,37,contract,tier_1,6789000.0,5769000.0,0.8498,1020000.0,0.1502,5794000.0,0,1.0,0,0,0,0.0,0.0,0.0,good,66.0,low,4387000.0,1991000.0,0.035,1,4541000.0,0.6462,Kol-1,dont_buy
7,32,permanent,tier_1,10320000.0,7691000.0,0.7453,2629000.0,0.2547,18861000.0,0,2.5,0,1,0,27249119.535184994,2.6404,0.0,good,61.0,high,5390000.0,2059000.0,0.02,12,557000.0,0.5223,Kol-1,buy_careful
4,26,permanent,tier_2,4391000.0,3187000.0,0.7258,1204000.0,0.2742,5626000.0,0,1.8,0,0,0,0.0,0.0,0.0,good,75.0,high,3446000.0,2233000.0,0.032,12,397000.0,0.7848,Kol-1,buy_careful
10,32,permanent,tier_2,4950000.0,4075000.0,0.8232,875000.0,0.1768,6263000.0,0,1.5,0,1,1,30340557.570024114,6.1294,0.2181,problematic,29.0,medium,3302000.0,759000.0,0.027,12,364000.0,0.6671,Kol-2,dont_buy
8,30,contract,tier_2,3954000.0,3194000.0,0.8078,760000.0,0.1922,8944000.0,0,2.8,0,1,2,30576180.773026068,7.733,0.0,problematic,58.0,low,6925000.0,1126000.0,0.027,6,1341000.0,1.7514,Kol-4,dont_buy
3,25,permanent,tier_2,8190000.0,5182000.0,0.6327,3008000.0,0.3673,20331000.0,1,3.9,0,1,0,24281412.1178073,2.9648,0.0,good,43.0,low,2159000.0,5828000.0,0.022,1,2206000.0,0.2636,Kol-1,buy_careful
9,35,contract,tier_1,5685000.0,4153000.0,0.7305,1532000.0,0.2695,17257000.0,1,4.2,0,1,0,20689493.865108293,3.6393,0.0,good,59.0,medium,3890000.0,9724000.0,0.035,12,460000.0,0.6843,Kol-1,just_buy
3,29,contract,tier_2,3748000.0,2779000.0,0.7415,969000.0,0.2585,9930000.0,1,3.6,0,0,3,7015619.952985017,1.8718,0.0,problematic,95.0,low,4329000.0,4422000.0,0.023,3,1543000.0,1.155,Kol-4,dont_buy
5,18,contract,tier_1,7480000.0,5340000.0,0.7139,2140000.0,0.2861,16459000.0,1,3.1,0,1,0,17439897.902059942,2.3315,0.0,never,58.0,high,950000.0,1930000.0,0.031,1,979000.0,0.127,Kol-1,buy_careful
10,32,permanent,tier_1,8957000.0,6482000.0,0.7237,2475000.0,0.2763,6621000.0,0,1.0,0,0,1,1110143.7991609336,0.1239,0.0,problematic,33.0,low,7690000.0,1723000.0,0.023,3,2740000.0,0.8585,Kol-3,dont_buy
10,30,freelance,tier_2,6984000.0,5576000.0,0.7984,1408000.0,0.2016,14542000.0,0,2.6,0,1,0,17859980.146774735,2.5573,0.0,good,58.0,medium,14734000.0,1487000.0,0.021,12,1537000.0,2.1097,Kol-1,buy_careful
3,41,contract,tier_2,7923000.0,5047000.0,0.637,2876000.0,0.363,31703000.0,1,6.3,1,0,2,206328184.35256466,26.0417,0.0,problematic,42.0,low,6549000.0,7577000.0,0.029,6,1281000.0,0.8266,Kol-3,dont_buy
8,21,not_working,tier_2,699427.388178975,661000.0,0.9451,38427.38817897497,0.0549,260000.0,0,0.4,0,0,1,3893385.484653654,5.5665,0.2625,good,63.0,low,3516000.0,111000.0,0.027,12,388000.0,5.027,Kol-1,dont_buy
6,41,contract,tier_1,11205000.0,7404000.0,0.6608,3801000.0,0.3392,33435000.0,1,4.5,0,1,1,28911265.314176623,2.5802,0.0,never,48.0,medium,4684000.0,18566000.0,0.036,12,559000.0,0.418,Kol-1,just_buy
3,41,not_working,tier_2,663671.3329178953,554000.0,0.8348,109671.33291789528,0.1652,1138000.0,0,2.1,0,0,4,9950009.978524476,14.9924,0.0,problematic,75.0,medium,1426000.0,433000.0,0.031,12,163000.0,2.1487,Kol-4,dont_buy
2,44,permanent,tier_2,4502000.0,3262000.0,0.7246,1240000.0,0.2754,8875000.0,0,2.7,0,1,0,22058420.32792281,4.8997,0.0,good,68.0,low,439000.0,3471000.0,0.022,3,156000.0,0.0975,Kol-1,just_buy
6,39,contract,tier_1,8399000.0,5066000.0,0.6032,3333000.0,0.3968,39740000.0,1,7.8,0,0,0,0.0,0.0,0.0594,never,74.0,medium,4420000.0,19149000.0,0.03,3,1606000.0,0.5263,Kol-1,just_buy
6,25,permanent,tier_3,3450000.0,2794000.0,0.8099,656000.0,0.1901,1751000.0,0,0.6,0,0,0,0.0,0.0,0.0,good,40.0,low,2970000.0,651000.0,0.024,12,319000.0,0.8609,Kol-1,just_buy
8,19,permanent,tier_2,4015000.0,3313000.0,0.8252,702000.0,0.1748,2356000.0,0,0.7,0,1,2,26386056.846478797,6.5719,0.0,problematic,46.0,medium,2398000.0,603000.0,0.033,1,2477000.0,0.5973,Kol-4,dont_buy
8,20,not_working,tier_3,1152814.007849536,966000.0,0.8379,186814.0078495359,0.1621,1155000.0,0,1.2,0,0,0,0.0,0.0,0.1627,good,40.0,medium,1548000.0,174000.0,0.036,3,572000.0,1.3428,Kol-1,dont_buy
7,23,contract,tier_2,7326000.0,5029000.0,0.6865,2297000.0,0.3135,22223000.0,1,4.4,0,1,2,31336687.39014087,4.2775,0.0,problematic,28.0,low,3817000.0,2895000.0,0.038,12,463000.0,0.521,Kol-3,dont_buy
9,23,not_working,tier_2,1209289.7818021975,1029000.0,0.8509,180289.78180219745,0.1491,847000.0,0,0.8,0,0,0,0.0,0.0,0.0,never,36.0,low,1810000.0,248000.0,0.024,1,1853000.0,1.4967,Kol-1,dont_buy
6,58,permanent,tier_1,9406000.0,5385000.0,0.5725,4021000.0,0.4275,41535000.0,1,7.7,0,0,0,0.0,0.0,0.0,good,66.0,low,1389000.0,22251000.0,0.033,3,509000.0,0.1477,Kol-1,just_buy
7,32,contract,tier_1,8347000.0,4897000.0,0.5867,3450000.0,0.4133,34387000.0,1,7.0,1,1,1,379556418.5913715,45.4722,0.0,problematic,39.0,low,3196000.0,3873000.0,0.04,1,3324000.0,0.3829,Kol-2,dont_buy
6,19,permanent,tier_1,11270000.0,8080000.0,0.7169,3190000.0,0.2831,37137000.0,1,4.6,0,0,0,0.0,0.0,0.0305,good,66.0,high,338000.0,8027000.0,0.029,12,38000.0,0.03,Kol-1,buy_careful
3,35,not_working,tier_2,934624.3428031523,857000.0,0.9169,77624.34280315228,0.0831,238000.0,0,0.3,0,0,0,0.0,0.0,0.0,never,37.0,medium,1163000.0,63000.0,0.04,1,1210000.0,1.2444,Kol-1,dont_buy
8,30,contract,tier_1,11425000.0,6046000.0,0.5292,5379000.0,0.4708,16302000.0,0,2.7,1,1,0,183166864.82813463,16.0321,0.0933,good,52.0,high,718000.0,3061000.0,0.033,12,84000.0,0.0628,Kol-1,buy_careful
2,25,freelance,tier_3,2046000.0,1893000.0,0.9252,153000.0,0.0748,1432000.0,0,0.8,0,0,0,0.0,0.0,0.0,good,60.0,low,637000.0,526000.0,0.037,12,77000.0,0.3113,Kol-1,buy_careful
1,30,contract,tier_3,2332000.0,1931000.0,0.828,401000.0,0.172,4625000.0,0,2.4,0,1,0,18303742.550913807,7.8489,0.0,good,63.0,medium,1309000.0,1709000.0,0.021,1,1336000.0,0.5613,Kol-1,buy_careful
3,34,freelance,tier_3,3287000.0,2805000.0,0.8534,482000.0,0.1466,4775000.0,0,1.7,0,0,0,0.0,0.0,0.2407,never,72.0,low,502000.0,2735000.0,0.021,12,52000.0,0.1527,Kol-1,just_buy
4,37,not_working,tier_2,648560.1583861932,610000.0,0.9405,38560.158386193216,0.0595,414000.0,0,0.7,0,0,0,0.0,0.0,0.5036,good,66.0,high,3189000.0,42000.0,0.039,6,656000.0,4.917,Kol-1,dont_buy
2,42,not_working,tier_1,710943.5496330298,592000.0,0.8327,118943.54963302985,0.1673,1325000.0,0,2.2,0,0,0,0.0,0.0,0.0,never,41.0,medium,771000.0,327000.0,0.033,1,796000.0,1.0845,Kol-1,dont_buy
4,37,contract,tier_1,5928000.0,4344000.0,0.7328,1584000.0,0.2672,10191000.0,0,2.3,0,0,2,7197242.372792623,1.2141,0.0,problematic,43.0,medium,2465000.0,3240000.0,0.037,12,297000.0,0.4158,Kol-4,dont_buy
7,41,contract,tier_2,5465000.0,4116000.0,0.7532,1349000.0,0.2468,10556000.0,0,2.6,0,1,0,28755758.959907435,5.2618,0.0543,good,48.0,high,790000.0,4740000.0,0.036,3,292000.0,0.1446,Kol-1,buy_careful
5,29,freelance,tier_2,6799000.0,4904000.0,0.7213,1895000.0,0.2787,14619000.0,0,3.0,0,1,1,25461092.384786893,3.7448,0.0,good,42.0,low,3124000.0,5497000.0,0.028,12,348000.0,0.4595,Kol-1,buy_careful
7,36,contract,tier_2,4171000.0,3669000.0,0.8796,502000.0,0.1204,4351000.0,0,1.2,0,0,0,0.0,0.0,0.2446,never,38.0,medium,15495000.0,2103000.0,0.034,3,5692000.0,3.7149,Kol-1,dont_buy
10,44,not_working,tier_2,1409682.2481009285,1260000.0,0.8938,149682.2481009285,0.1062,592000.0,0,0.5,0,0,0,0.0,0.0,0.0,good,61.0,medium,4953000.0,260000.0,0.028,3,1790000.0,3.5136,Kol-1,dont_buy
6,52,permanent,tier_2,8212000.0,5733000.0,0.6981,2479000.0,0.3019,12084000.0,0,2.1,0,0,0,0.0,0.0,0.4688,never,41.0,medium,1052000.0,6514000.0,0.027,1,1080000.0,0.1281,Kol-1,just_buy
9,32,permanent,tier_2,8800000.0,5726000.0,0.6507,3074000.0,0.3493,21541000.0,1,3.8,0,0,0,0.0,0.0,0.4495,good,66.0,medium,1406000.0,8770000.0,0.035,6,284000.0,0.1598,Kol-1,just_buy
6,21,permanent,tier_2,4408000.0,3361000.0,0.7625,1047000.0,0.2375,10846000.0,1,3.2,0,1,1,20868925.40939015,4.7343,0.0,never,65.0,medium,1153000.0,6144000.0,0.027,12,127000.0,0.2616,Kol-1,buy_careful
2,32,contract,tier_1,12670000.0,9026000.0,0.7124,3644000.0,0.2876,23634000.0,0,2.6,0,1,0,22159459.17122574,1.749,0.0,never,45.0,high,405000.0,5509000.0,0.039,6,83000.0,0.032,Kol-1,buy_careful
